sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por2_W3,220333,0.046306990413027355,-0.09434061435501015,-0.016841785795945908,0.015484347758786007,0.016390151785880873,-0.015108577036630122,-0.017082495059275386,-0.009201993779161437,-0.008003878214551525,-0.004788189200590844,-0.010261821646113459,-0.003397746036024173,0.0013197666533842393,0.004606553644701238,-0.003736885776638125,0.002665874072558855,0.0012591549358923974,-0.00029911171228534894,-0.0006120615941165587,-0.00044269695606151307,-0.0013777237871054472,-0.0002654078279111106,-0.0003988659494684741,0.00013018774602515014,-0.0008371982065410144,-0.00027110394157104457,4.158285798112057e-05,0.000286841217779648,-0.00012549854059059232,0.00011124511478319129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W4,220334,0.04076537853244674,-0.09048222763068423,-0.01165637391437266,0.012878118343221015,0.018318679488323095,-0.024906344701830434,0.0131214964197344,0.0024361843924559814,5.592533052010971e-05,-0.0004919761759111554,0.004766818350141624,-0.0024482042246839314,0.005752150486694638,-0.0029493049433807253,-0.0030586432185818213,0.0023001608574555223,-0.007801034300016215,0.0003687224814749189,-0.0032968456681236624,-0.0007755708358191891,0.0009061935604179072,-7.746705791346571e-05,-0.0022902549343407747,-0.00034914106564027487,0.0007639858666414686,-0.00042696915192243484,-0.0009962497647095466,0.0003296649905153411,0.0011203630371897349,-9.626723504572699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W5,220335,0.0506235057063149,-0.09984879186947425,-0.016691581601422707,0.020487652173667326,0.00849265681994271,-0.020175692150404764,-0.012174962245052929,0.0035757474933415887,0.00910455921440342,-0.0029611471279965803,0.0054480178531641325,0.003989499535219787,-0.0013086914383128286,-0.005553984739727797,0.003300334700357486,0.0015422941232104811,0.0022539007307068636,0.0021104712713323577,0.0037355592063076193,-0.00021959209617647158,0.0019023731060730188,0.0008869832483327442,0.001963861784031003,-0.0001507499170115449,0.00036592609335721907,0.00019343332963546122,0.00040148777729330943,-0.0008094522239410383,-0.0005175881571378011,0.00010166717537153424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W6,220336,0.04751324673126513,-0.09958534171601777,-0.02200291422054569,0.013495742270624935,0.006709373411202769,0.015546701928732918,0.001845463089483341,-0.003226329888723254,-0.004139968187621917,0.010488386787251313,0.0017045453613718717,-0.0040635244786169636,0.013173111713299055,-0.0012331007092848704,-0.0033281334268000133,-0.00472661013877371,-0.0020611022097878832,-0.004892415806069371,0.0007422062473958995,0.003071838664674595,-0.00026979726755523963,-0.00016253561985587266,-0.0012073460814080463,0.000891266122561342,0.0009810156409362613,0.0006700533121802183,0.0004217896943619149,-0.0003359536662188016,-6.197607719043017e-06,-2.0198722481251964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E1,220337,0.048201207430902906,-0.09765045401965392,-0.020167950382785717,0.007949328036739546,0.0011506079984840538,0.013425987271026356,-0.001766124938215304,-0.0027847686232126477,-0.0005639883251242585,0.002099867836728759,0.004642917686363083,0.0067337300314439285,-0.0020582203689688675,0.0034586590741772574,0.005512157874188176,-0.0002115063391653755,0.004564530966298625,-0.0061362403243909736,0.00382723849802811,-0.0014205579271799522,-0.0007061484471474923,-0.0018298819374050995,0.0001624218868311534,-0.0009004028209276896,0.00022723017690929156,0.000722594366609721,-0.001453986308812215,0.0004143194136682119,0.000602489108692884,7.421016099828164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E2,220338,0.030652932571872862,-0.08528050137539293,-0.0133615633226554,-0.006074959407231191,0.016736761246904635,0.01918466020013146,-0.0005048202692349561,0.001720884576198574,0.005809716501464484,-0.009714044501639346,-0.005392596609707635,0.006935024132779166,-0.012226422680247746,0.0020057299595908832,-0.007516034213786688,-0.0019894742440170624,-0.008075078813422294,-0.0006316543201589188,-0.0003310496056709358,-0.0014388616529745683,0.0015697165670013555,0.0012034619950946688,-0.0004030363793134313,-0.00037435653166469334,0.0005223755832256636,3.556257286034782e-05,-0.0001227607981673194,0.00013371024128248178,0.0003582676892600639,7.21605473484073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E3,220339,0.027192993322535972,-0.08290829643605072,-0.012739670731305514,-0.011231517245519993,0.0071389959358381825,0.014689779174012456,-0.0014475511458673142,0.00272391878987146,0.0022314255709303854,-0.0017976686989179293,-0.008451819363582566,-0.008275096306488487,-0.0005583637239713575,-0.007261008037051334,4.0872614755446585e-05,-0.00012570205073500875,0.002158374823302056,0.006622452098770005,0.0019611961169266577,0.0016315838687594776,0.0002850653837386398,0.0008666130978768778,0.0002255382249672991,0.0011488079448878346,7.796534899445411e-05,0.001313441314613106,-1.6034288085350805e-06,-3.9437958441878185e-05,-0.0004380585894613765,0.00015956052084883373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E4,220340,0.04987911450395612,-0.10249122064083978,-0.026037700904662186,0.016537796412645307,0.0008392876122883785,0.012122034825707206,-0.0014318018428347043,-0.0054277956306819485,-0.001793031603812375,0.0024639660380985553,0.003979822161628406,0.0015221898114037892,-0.0017549764553529974,0.0011739890041244337,0.0007628783255309153,-0.003397922072902215,0.0016541258109270419,0.008646170859608001,-0.00515671368475018,-0.0005462272159974529,0.0004261328664158422,0.0014147821321483418,-4.177967134965519e-05,0.00020202045412148938,-0.0008955617297281991,-0.0013663648627231008,0.0003969877904583949,0.0005295051503971353,-0.000252992172864022,-0.00029119267703953084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E5,220341,0.032116808727273065,-0.0851034517836523,-0.011256378873877104,-0.011134370707364696,0.0074981766783437185,0.013702991662821894,-0.001974208590244351,0.0016336442696351745,0.0034584904676941038,-0.0043725954124223965,0.00488493163061678,0.008222534126532207,0.0030707544007463118,-0.00020894861218959088,0.004062726946830687,0.008825459391183945,-0.002006831854067204,-0.0008079241830583648,-0.005033396221815404,0.00018513151566252085,-0.0017611596337735378,-0.001788221403830533,-3.709191590798962e-05,-0.0001437110145848626,0.00039837564885671713,-0.00024087000364646165,3.331490414908562e-05,-3.838029684721631e-05,0.0004336640282885342,-9.713968412510202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E6,220342,0.03695462566171996,-0.08344157082889145,-0.009938243013419598,0.006665680383523666,0.027707111742478314,-0.020284123824118663,0.014549005648382145,0.0046258357477180516,0.0022830442213907036,0.0033479026189742024,-0.005322863370797874,0.000242622502714878,-0.004222769622197502,0.0035329496314041586,0.00221304980936436,-0.006133952577648301,0.0035190610213324653,-0.0027985567116443205,1.8147830835816428e-06,0.0013225458916757476,-0.0014272702973704542,-0.0010429735594579743,0.0009261133018434357,0.0002773791469680695,-0.00032960061144672993,0.0004965530105955754,0.0005812400955951491,7.333672384150958e-05,-0.0005407372292033664,-5.6687722442822146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
