sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por3_E1,220343,-0.23142718094261233,0.032264505916397665,-0.013692947493029826,-0.08337419690506906,0.026202912555285108,0.0014267950352796915,0.007710957558568385,0.03137805566385388,-0.019266799599747985,-0.013147661898355386,0.023825296124221063,0.013747927466668074,-0.019462316523422285,-0.0178526247136495,0.024432594179248104,0.003584147944661446,-0.004444800205846636,-0.004986472717736094,-0.002903197267163865,-0.0016611464646671121,0.002801925631866393,0.0021437449390688335,0.0038086867562715843,0.0028456804859955543,-0.0010657162572200421,0.0007777073273225308,0.0004567052314042298,8.090774683299248e-05,0.0015143972034834237,0.0003911538899695973,-0.0002077854120124776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E2,220344,-0.26300710012346734,0.04302720809829349,-0.021158408654641445,-0.06975315536814598,0.015586781494837257,0.0026445575805249017,-0.007276193576413074,0.0015453407973743231,0.006822505155652671,-0.005840330273939503,0.004219688992459102,-0.002811345586600626,0.0020482784030431238,0.0036577488177002636,-0.0055824275666907,-0.001196462737380328,-0.0007090099077219659,-0.0022547009455240303,-0.00032888514520128736,0.0024575888356189574,-0.0032249298892138133,-0.0016015511178261736,-0.0015404826821883812,-0.0018427112204871263,-3.538102527697541e-05,-0.0012628272602295111,0.004135727813951922,-0.0013090211792150398,-0.0027384330275077385,0.0034974059419819545,-0.0001880889433616405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E3,220345,-0.27129676480860365,0.044905819897138925,-0.022611626153272155,-0.06542161919574306,0.015643610944882785,0.002595777510136683,-0.006792503833658625,0.001031037903243065,0.005609602914834692,-0.005988969200100203,0.0024026455529812707,-0.0029225262654552346,0.005520706341013315,0.003410305688465076,-0.0077850041656124,-0.0003388116054255863,-0.002481437203449543,-0.0036333252314410653,0.0011638398119235267,-0.0019015682743755294,-0.0009670114801960379,-0.002666519168957029,2.7460656065453687e-05,0.002733165529002867,6.211169565507245e-05,0.0007092255389919152,-0.00028733577906792313,0.0030714247897927387,0.0012939575203558813,-0.0019063378205302819,-0.00021309415230089568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E4,220346,-0.26027284032014253,0.04160188307290074,-0.02041389277151078,-0.07477239258281623,0.021936664183810937,0.006825029863377407,-0.016952403499824433,-0.005556862735809323,0.0030718566115914905,0.010127622633640034,-0.0035248865827397853,-0.013473764084551932,0.013313456114482798,0.003949884930560463,-0.011449333902873053,0.002942551738385195,0.01090758097312091,0.019608146325749795,0.006309823584997407,-0.0010492507678452427,0.005288305325065523,0.006149359838778186,0.0022532418475256556,0.0046978813234008696,-0.0008032170678697724,-0.00044538105159828,-0.0022423860217913034,0.002267048109291887,0.0003577620373032025,0.00036038970417272514,-9.098637491365694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W1,220347,-0.14027326270092316,0.11903149297087139,-0.03483305994262088,-0.11047644639570556,-0.01945156835575921,0.005849076211331974,-0.009236322475916721,-0.007672495261236444,-0.017152388445084488,0.034284029112466544,-0.038078027850127365,0.0028665405907701267,-0.00464016327979727,0.0011494603052653249,0.0077415016457444965,-0.0026245356957615524,-0.001138301431281704,-0.00018599358794232934,0.0017819093645751413,-0.0033146759330203624,0.002320135653997305,-0.00014739637862894753,0.0010731442334471336,-0.00027063883612680366,-0.00040906511911271607,4.546580306626132e-05,0.0004614942158222921,-0.0001535734646735953,-4.6628739220497065e-05,-1.280193708359362e-05,5.775157595586724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W2,220348,0.09055162643750737,0.1542006136655464,-0.049859168097593116,-0.011164753735774406,-0.09786756440930354,0.018979202330012896,-0.030935834256909045,-0.05224683161793865,0.05963952919038688,0.018510671596388518,-0.0025535969973041273,-0.0043295856231855565,-0.0034518376462915885,-0.0011752078056148575,-0.0017258923345527784,-0.0017454606936150375,0.0019247382571300723,-0.001715944025697464,-0.0043230412153107975,0.00048020399310356055,0.000371039958863794,1.8203343588425647e-05,0.0011786971053613254,-0.0013400908535300055,0.0006422092299849025,-0.0002718253130043145,6.0649164991181214e-05,-2.2381973269255585e-05,0.00014750737459670357,-2.0496250837383062e-05,-1.9865718102713446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W3,220349,-0.2672947550654464,0.043366504057578685,-0.021920321678236928,-0.0816724529794381,0.01628316622093195,0.003806603111014367,-0.007274013940929838,0.006923654342400739,0.008253585529146052,-0.01040008456595968,0.013191171490445686,0.000606568778174475,-0.0067695922356437715,-0.003816844357414619,0.004637650863130481,-0.003709070609628811,0.003195541202802285,-0.005155610120064162,-0.007170961489250601,0.001316431329257761,-0.0014887208487178603,-0.0010919538549212574,0.0005415085492661348,-0.00870173272419114,0.005105344708346639,-0.004272459795332692,-0.0028803282706571566,0.0020541661813040526,-0.002340609037917115,-0.0011891672044085984,0.00043502927459155373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W4,220350,-0.2710154204391866,0.04467045158554946,-0.02270410746984289,-0.07347290141631765,0.01550462019507664,0.0030602018332071454,-0.007810744952702002,0.002141359538525701,0.00681143002147594,-0.010173250374188031,0.006388275397964248,-0.0046378618546378345,0.004402607287994627,0.006538997156802123,-0.008460425402274527,-0.002440361656068137,0.0028104520104825456,0.0009915674633647702,0.0020084977507873053,0.0042284523849189576,-0.0050423920292627334,-0.0015892267488053396,-0.007484367013113876,0.0005765905358055365,-0.002196611510574006,0.004758494097765769,0.00012358795537741908,-0.006019742537277486,0.0019364272580043767,-0.0011349834853972853,0.00031004818272046007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E1,220351,0.05378774544154443,0.0018936218272977148,0.2380352979242157,0.005140473335283243,0.008028740882792266,-0.002447095857630816,0.010550404509659592,0.013771590125861858,-0.016345733942732706,0.004839696508486864,-0.0034469788767183683,-0.0023906356175380523,0.012209468240570245,-0.0098988032519065,-0.00545401276792628,-0.006548392455696669,0.0005099153913514883,0.002963213108664057,-0.003668518175244783,0.0006896712458951201,0.0018018611087976502,0.0010664936414710629,0.0020000032603481118,0.006930011589615294,0.0004040871573486265,-0.00019214773370806936,0.000589695273779978,-0.00260563962315402,-0.003413340474152551,-0.0009452473254450642,0.00014953732707166184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E2,220352,0.043697786271703,0.009049359284376684,0.2648310802104695,-0.004133963564460931,-0.007470358770777304,0.0014548713664923568,-0.006963764076303524,-0.01208160910297229,0.013947369523785787,-0.006213347696560079,0.0026236728711490215,0.006100086710483508,-0.014829484329895427,0.008337778276437577,0.005281181295544083,0.015379695487953338,-0.0024779083738378353,-0.0001392985948163407,0.008377087147171886,-0.005367870234146077,0.004715570789098167,-0.000860463878145967,-0.0026429037532511492,0.0054192309959258615,0.0008865862570298192,-0.005182582569050667,0.00013210296013264455,-0.004521029104702172,-0.0004128253333225387,-0.00033261210726054336,0.0005408451010753677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
