sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por3_E2,220344,-0.09000504204259638,0.371184220470215,0.00866020416250379,0.10990245846909037,0.013007173177684213,0.052037820197325696,-0.0061379558240008845,-0.0015741992007282399,-0.0027583908534061126,0.014427630510343601,0.001212608873304976,0.017977028675777523,-0.008488837649536903,0.0039381535843663615,0.01247724139101723,-0.001566293884410548,0.01662071091202295,0.0004224115692935825,0.005065952483185707,9.202376099846688e-05,-0.0021303509902549493,0.016425743501951133,-0.002819192164236443,-0.015454552387460647,-0.004936468321467006,-0.0011232475417778346,0.0003482407497080979,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E3,220345,-0.10783793374553073,0.3610617681085672,0.003388651569796938,0.09226919795399617,0.03274977124930972,0.03902728568072712,-0.0001550253992607825,-0.0005617290867751243,-0.0026293501226140946,-0.03119144803360309,-0.003478964705053122,-0.01859123248933248,0.002826300569658313,-0.010971758173194308,-0.000425727078417861,0.005304557752515774,-0.006279168722003997,0.004404030808831723,-0.00803018836174617,-0.010386619460768227,0.006762918814757798,0.0030266034003234633,0.0017950516998906845,0.01313623969719484,-0.0038801655558027286,0.005886404983091393,0.0010039791281837638,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E4,220346,-0.12239521870847189,0.3407083799615202,-0.0023353864518968316,0.10230936101729099,0.03242187737122635,0.06226830818924744,0.001459952486730843,0.0009717944836277214,-0.022685932431051593,-0.059033265533930984,-0.01372365747849786,-0.02682779878949354,-0.002359300273046778,0.007214484460388009,-0.016594871309179197,-0.006857036850804467,-0.006622179178551722,-0.014276893400945963,0.01019860351046859,0.01683545570386092,-0.002764042573501668,-0.009010262322777622,-0.002355245031253212,-0.008716050061630374,0.00028850832610239344,-0.001810934528176569,-7.890165703587321e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W1,220347,0.0681979997148956,0.24739141483390859,-0.012275992090752344,0.1370789658903618,-0.17812934404457442,0.026077265384716164,0.019731859337689995,-0.0005275396325737691,-0.032864357328334017,-0.010041889207053595,-0.004942335786131018,0.011182805845254457,0.013252047118904754,0.031296033101031205,0.004338545088405082,-0.0012044657204225394,-0.0055714209506307925,-0.005796529238280517,0.002770806855986616,0.002600997999623426,0.0032932829141777272,0.002114701318318981,-0.0013775058906138338,0.0006023882979876377,-0.002710511356204859,0.00021588273809625486,-7.254092663369278e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W2,220348,0.2481360372474729,-0.05588128610875243,-0.07262111445376326,0.12514975443460177,-0.019005093298031604,-0.11076327142269903,0.014006494358443035,-0.04640447275968053,0.010482726213227572,-0.07078016323966564,0.03571109620928683,0.05335510530887851,0.0014823025244258105,0.006677909005750662,-0.007997848062788193,0.0001515848571159844,0.002557691109898582,0.006000306585768505,0.004777136276614266,0.0006270989044744838,-0.0009150923900551973,-0.0015592997831925478,-0.0011320252828602609,0.0023485716731827103,-0.00045631440951491187,-0.001114351138849637,-5.530693009172246e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W3,220349,-0.07929342478421572,0.3770731246302033,0.008677091980892523,0.11594797181573661,0.006094171065125334,0.056405607801146194,-0.008830687612741438,-0.0010103499594410303,-0.0048092351624193395,0.04671898990582718,0.005462480871157945,0.028424496729329042,-0.013711456435741247,-0.0035053088926310415,0.005013046498305387,-0.0018981349436588183,-0.001472921111883166,-0.0018584561022568153,0.004705406514895079,0.003198759986229746,-0.0006518402205856221,-0.018307581781407022,0.003143858205211577,0.010098304798860255,0.0028222891021452935,0.0012958003682278165,-0.0001225010245514371,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W4,220350,-0.10395489790244464,0.36235865418564517,0.004660456494060833,0.09703219384228952,0.02930331723355,0.04185934705402251,0.00023354783380499845,0.0003651298459928987,-0.00013561945717059372,-0.024945012572221738,-0.0032304272417607383,-0.014695363177749658,-0.0022439296363748382,-0.013575481601573526,0.007382458858419547,0.0055679368582422575,0.003263381147111819,0.0037593297228180403,-0.007692690453825969,-0.015203559112560331,-0.00019624560327926886,0.011372283273637,0.0019428587284425556,-0.000986470890425066,0.007298535228444368,-0.004445398794417675,-0.0011224458360259142,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E1,220351,0.058759810792677516,-0.0970869573071272,0.3522149174138196,-0.0577523050007727,-0.08346540992295795,0.0069841916161539185,0.025032980498344595,0.004467830440457395,-0.016308456121961513,0.03514833014743343,-0.0031638667236888528,-0.016564922519564353,0.0024178530799728562,-0.0010947435820970273,-0.011548423719283102,-0.005608305800871648,-0.006702090130104926,0.0011062954845840849,-0.005274362529056694,0.0029662674110497245,-0.003912550539199525,0.010941877501792657,-0.004893693482044478,-0.006691823645788075,-0.00454059383234715,0.0019524714205176024,-0.0001462977961476265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E2,220352,-0.025051502492140554,-0.10822280576909273,0.33377302136646614,0.0053495536671169346,0.0924001935488584,0.04298372382509273,0.03634200482677637,0.017334083943949634,-0.018384910180309005,-0.06548855612981873,-0.009823313368595432,-0.02190278496489439,0.0019757435993228768,0.0002830182761285074,-0.0026998760533727315,-0.00885009017117317,0.004221137108317776,0.0022379430433003785,0.005858474807486706,0.012734877612275831,-0.0036963209309604406,-0.012041237979620083,0.0011249078146103693,-0.005397360998034777,0.0021546637989257496,-0.0009273742066991114,5.981932944042221e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E3,220353,0.02671472370170876,-0.0879545715837701,0.36363655288871305,-0.0437851302623164,-0.09905946378860629,-0.021472538153512154,0.0378595870413603,-0.016292119290036305,-0.01167906536609928,-0.005238463874070754,0.0165101769057882,0.021799560664065985,-0.0006454339527957453,-0.0013578928875323173,0.005903442156083715,-0.00183959509276767,0.007490961184515168,0.009218671407208948,0.002345924056750028,0.0009871936352164417,0.0006138891569918213,-0.013194666926459594,0.004380991966580531,0.008165179163414395,0.005608730131635284,-0.0013142885338407666,0.00012438604074822994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
