sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6
C15-C15bn-C15by,1321410,-0.16529718940340535,0.132674145266811,0.09029429917892554,0.12582748345033104,0.020859202233091928,-0.0
C15/C116aa-C15ad,1323886,-0.17390948816012808,-0.1071720227644652,0.060647438400140044,2.4695097857565274e-16,-0.1002255498010236,-0.0
C15-C15aae,1323951,-0.15179290167062476,0.06943244882999107,-0.24663237411403524,5.639603716349404e-17,-0.008982153901894921,-0.0
C57d/C57a,1321168,0.8137795965484301,-8.444314633988198e-05,0.003923491093431569,1.0616827878604742e-16,-0.0013068152708702089,-0.0
C15-C15kl-C15he,1323259,-0.16529718940340526,0.132674145266811,0.09029429917892569,-0.1258274834503309,0.020859202233091737,-0.0
C15-C15ad-C15ai-C116-C116aa,1326013,-0.15748282791086637,-0.22752427345280832,0.0014728462626121797,-1.5360729143759733e-17,0.06879611450760531,-0.0
proportion_explained,0,0.7744667888099135,0.10061518507845371,0.07874464145131944,0.030848431132045287,0.015324953528268239,0.0
