sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	C15	C15ev	C15by	C116aa	C15ai	16589_C	10255_C	C15wu	C15ad	C93l	C15dt	C15ks	67579_C	C15pm	C15tf	C116	C116ab	3075641_C	69713_C	C15qx	54734_C	C15jr	10257_C	C15gk	C15kl	139454_C	13451_C	C15gu	C15er	C15vq	7149_C	C15je	4548_C	C15ct	604_C	C15cn	C15ir	C15bb	C15sw	38402_C	4712_C	4686_C	139579_C	14683_C	C15ou	C15dn	C15bo	C116bf	154454_C	C15jk	C15qn	16193_C	139827_C	3089325_C	20702_C	C116ak	C15kt	C15bn	C116i	C116ao	4284019_C	C3pa	22917_C	17354_C	21431_C	151947_C	3085819_C	C15mg	C15af	54722_C	350908_C	C15bc	C15gr	C15ed	5144099_C	C15we	564_C	D1	D2ac	D2	D2d	D6	5144098_D	D1z	D1np	D17o	D4	D5
220335	Por2_W5	20240419_MY_BK_Por2_West_bottom5_field_MetaB_ITS2_Q2181799EJ_Q2181156GH_2411-cv-1355_R1.fastq.gz	35ff75e2e173682ea00c5eac2598836b9b97b63ace2e56f78d6a4e8a97a27474	20240419_MY_BK_Por2_West_bottom5_field_MetaB_ITS2_Q2181799EJ_Q2181156GH_2411-cv-1355_R2.fastq.gz	7558f1a5bc2f9822a36dd1a7171de611de4834858b7ff1360739bdd10d854d45	1154	20250219T114321_schloma1	2.632856490640694	1.0355729721503577	0.014419418657738547	1.0308933191295084	0.014343326738700351	0.004679653020849186	7.609191903819814e-05	0.0	0.0	1.0	0.0008750570689392786	0	0	0.06840663521534013	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.78911100	102.90396400	20240419	3.8	0	0.8013620453507837	0.010158271191599452	0.022447116116268453	0	0.005935169684979455	0.014000913103028458	0	0.011375741896210623	0	0	0.009359306041698372	0.013201947953127378	0	0.009549535839293867	0	0	0	0	0	0.01027240907015675	0.009739765636889362	0	0.010196317151118552	0.0076091919038198145	0.007989651499010805	0	0.012631258560340891	0	0.006391721199208644	0	0	0	0	0.004984020697001978	0	0	0	0.004945974737482879	0	0	0	0.00658195099680414	0	0.005440572211231167	0	0	0	0.006011261604017653	0.005402526251712068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004413331304215493	0	0	0	0	0	0	0	0	0	0	0
220340	Por2_E4	20240419_MY_BK_Por2_East_middle4_field_MetaB_ITS2_Q2181804EO_Q2181166GO_2411-cv-1360_R1.fastq.gz	72c83c7debcf5728244a7a96cd0a46ac21835ffa49562981c77fad6f9d3ed38d	20240419_MY_BK_Por2_East_middle4_field_MetaB_ITS2_Q2181804EO_Q2181166GO_2411-cv-1360_R2.fastq.gz	133c03a08ed2244306135ab723f7a17e6487660b49c2604c23dc7dc689e64e1f	1154	20250219T114321_schloma1	2.527669449189416	1.0291681438746898	0.013472137170851195	1.0258484545718245	0.013439907177619493	0.0033196893028652466	3.222999323170142e-05	0.0	0.0	1.0	0.0007735198375608341	0	0	0.06091468720791569	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.78911100	102.90396400	20240419	2.2	0	0.7993038321461953	0.012054017468656331	0.021916395397556968	0	0.006897218551584104	0.014793566893350952	0	0.013020917265607375	0	0	0.010829277725851677	0.013697747123473105	0	0.008121958294388758	0	0	0	0	0	0.009475618010120217	0.01021690785444935	0	0.011022657685241886	0.007638508395913237	0.008025268314693653	0	0	0	0.007509588422986431	0	0	0	0	0.0050923389306088244	0	0	0	0.0046088890321333035	0	0	0	0.005350178876462436	0	0.004931188964450318	0	0	0	0.005253488896767332	0.00522125890353563	0	0	0	0	0	0	0	0.005640248815547749	0	0	0	0	0	0	0.004415509072743095	0	0	0	0	0	0.004963418957682019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220346	Por3_E4	20240420_MY_BB_Por3_East_bottom4_field_MetaB_ITS2_Q2181810EX_Q2181178GD_2411-cv-1366_R1.fastq.gz	33f59898462caf3019654f9734b6422924e8b261f8054c2ae443478040fe2475	20240420_MY_BB_Por3_East_bottom4_field_MetaB_ITS2_Q2181810EX_Q2181178GD_2411-cv-1366_R2.fastq.gz	02aede3509522ab382147d91c2db4095a599969e81e993cdffc412ced6fab4b1	1154	20250219T114321_schloma1	2.5500815660685157	1.0388617001993836	0.01547942722494109	1.0386079390973355	0.015443175638934204	0.0	0.0	0.00025376110204821463	3.62515860068878e-05	1.0	0.00036251586006887804	0	0	0.03556280587275693	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	6.6	0	0.8419430850099692	0	0	0.027116186333152076	0.011165488490121443	0	0.020590900851912272	0	0.013304332064527823	0.025956135580931666	0	0	0	0	0.023273518216421967	0.012144281312307414	0.009534167119811492	0	0	0	0	0	0	0	0	0.014971905020844662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220360	Por5_E2	20240422_MY_BBr_Por5_East_middle2_field_MetaB_ITS2_Q2181824E4_Q2181206GM_2411-cv-1380_R1.fastq.gz	a122a0e1dfd9507d0e4a66d5ccd594a4c71dc250ac28284c510547000360e710	20240422_MY_BBr_Por5_East_middle2_field_MetaB_ITS2_Q2181824E4_Q2181206GM_2411-cv-1380_R2.fastq.gz	2cc5ec94860cea466a7738bce7d95330dafa06edfd352207b1a2624047b34933	1154	20250219T114321_schloma1	2.5753895611019333	1.0331740858150644	0.017145153368754745	1.030807697459481	0.01696655802116355	0.0022324418448899405	0.00013394651069339645	0.00013394651069339645	4.4648836897798814e-05	1.0	0.0008036790641603786	0	0	0.014019734785908827	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	9	0	0.8574362637853284	0	0.013796490601419834	0.010760369692369513	0.01544849756663839	0.008974416216457561	0	0.0068759208822610175	0.01089431620306291	0	0	0.006608027860874224	0	0	0	0.010269232486493727	0.007009867392954413	0	0	0	0	0.005045318569451266	0	0.005759699959816047	0	0	0	0.005848997633611645	0.0051346162432468635	0	0	0	0	0.008706523195070768	0	0	0	0.009912041791311336	0	0	0	0.005045318569451266	0	0	0	0	0	0	0	0.0064740813501808275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220345	Por3_E3	20240420_MY_BB_Por3_East_middle3_field_MetaB_ITS2_Q2181809EU_Q2181176GV_2411-cv-1365_R1.fastq.gz	73b2c83eded8d2e0e5b5afa12b0c590d7bb1aaf5c43af6ea12c15521fcdb0bec	20240420_MY_BB_Por3_East_middle3_field_MetaB_ITS2_Q2181809EU_Q2181176GV_2411-cv-1365_R2.fastq.gz	d41908108a8c638c83a08795c6f2d0f7a65cbe733ea74f95336f4b919c2e27f2	1154	20250219T114321_schloma1	2.5127478753541075	1.0383223166509286	0.0170758577274158	1.0383223166509286	0.0170758577274158	0.0	0.0	0.0	0.0	1.0	0.00043279823733081524	0	0	0.03635505193578848	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	6.1	0	0.8373072080579163	0	0	0.028249921309411393	0.011174063581995594	0	0.02073497009757633	0	0.012865911237016053	0.02305634246144161	0	0	0	0	0.021954674220963172	0.013298709474346868	0.008380547686496695	0	0	0	0	0	0	0	0	0.01562008183821215	0	0.007357570034623859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220350	Por3_W4	20240420_MY_BB_Por3_West_bottom4_field_MetaB_ITS2_Q2181814EV_Q2181186G4_2411-cv-1370_R1.fastq.gz	87fc4fe4b8bd2703502a9d2f186b2dc4fea954ad61922064539f29bf645f74a5	20240420_MY_BB_Por3_West_bottom4_field_MetaB_ITS2_Q2181814EV_Q2181186G4_2411-cv-1370_R2.fastq.gz	d116cd620392396f398899a7455c342b5144830dac6b5c73efe59f03d5f7fa82	1154	20250219T114321_schloma1	2.5405201025080872	1.0415073730202076	0.015796328193925135	1.0413393269755913	0.01575431668277108	0.0	0.0	0.00016804604461622484	4.201151115405621e-05	1.0	0.0005041381338486746	0	0	0.04100323488635886	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	7.4	0	0.8304415409822291	0	0	0.02764357433936899	0.011889257656597908	0	0.024534722513968828	0	0.013023568457757425	0.026089148426668908	0	0	0	0	0.024996849136663446	0.008780405831197748	0.008486325253119355	0	0	0	0	0	0	0	0	0.016468512372390037	0	0.007436037474267949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021005755577028105	0	0	0	0	0	0	0	0	0
220344	Por3_E2	20240420_MY_BB_Por3_East_middle2_field_MetaB_ITS2_Q2181808EM_Q2181174GF_2411-cv-1364_R1.fastq.gz	8ca7192a4ed4dda8ce6d1c7d7c86f2643f38aad69a68060a3596af7e02dc0b14	20240420_MY_BB_Por3_East_middle2_field_MetaB_ITS2_Q2181808EM_Q2181174GF_2411-cv-1364_R2.fastq.gz	77683a88ccb37d05feea9f975ade44f5569c22d83a73d177e7efb8c7ecb9d182	1154	20250219T114321_schloma1	2.514529294395066	1.0376927262833302	0.01534554688917105	1.0375476147288227	0.015309269000544167	0.0	0.0	0.00014511155450752766	3.6277888626881916e-05	1.0	0.00043533466352258296	0	0	0.04610919644476691	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	5.7	0	0.8240159622709958	0	0	0.029602757119535642	0.0102303645927807	0	0.025104298929802284	0	0.012153092690005442	0.029639035008162524	0	0	0	0	0.021367676401233448	0.01099220025394522	0.009250861599854889	0	0	0	0	0	0	0	0	0.014257210230364593	0	0.006638853618719391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006747687284600036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220349	Por3_W3	20240420_MY_BB_Por3_West_middle3_field_MetaB_ITS2_Q2181813EN_Q2181184GM_2411-cv-1369_R1.fastq.gz	93e1f6c3b6750f3c1dc8336e7a93bdf2e4f9495807a57989d4489975722dabf9	20240420_MY_BB_Por3_West_middle3_field_MetaB_ITS2_Q2181813EN_Q2181184GM_2411-cv-1369_R2.fastq.gz	d2b6c509487136691318e946ed37de059fa3539b77865b4f5900f16c13f9409d	1154	20250219T114321_schloma1	2.4750388414973763	1.0299885674083193	0.013367337964998682	1.029695424031894	0.01333802362735614	0.0	0.0	0.00029314337642540966	2.931433764254097e-05	1.0	0.00038108638935303255	0	0	0.043355905373318085	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	6.7	0	0.8213291120687128	0	0	0.029548852343681296	0.010787676252455075	0	0.02362735613988802	0	0.011901621082871633	0.02641221821592941	0	0	0	0	0.02324626975053499	0.012399964822794828	0.008149385864626388	0	0	0	0	0	0	0	0	0.014686483158913024	0	0.006888869345997127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005042066074517047	0	0	0	0	0	0	0	0.005980124879078357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220343	Por3_E1	20240420_MY_BB_Por3_East_top1_field_MetaB_ITS2_Q2181807EE_Q2181172GX_2411-cv-1363_R1.fastq.gz	829fe1aa31b82e93fdf40b3c8cdd55dbe4469060e38fed42bf357dba3531f6a9	20240420_MY_BB_Por3_East_top1_field_MetaB_ITS2_Q2181807EE_Q2181172GX_2411-cv-1363_R2.fastq.gz	1d80d49dfeadb47777fc3a3b758262f724216ae1e358ef6e6c4ebb2ade7812f7	1154	20250219T114321_schloma1	2.6021750225746927	1.0491539397746457	0.017667150877468493	1.0487613364218131	0.01762789054218523	0.00039260335283263317	3.926033528326332e-05	0.0	0.0	1.0	0.0006281653645322131	0	0	0.038867731930430686	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	5.4	0	0.8325154096815987	0.004475678222292018	0	0.02320285815240862	0.009775823485532567	0	0.019904989988614504	0	0.009775823485532567	0.023045816811275568	0	0	0	0	0.020533155353146718	0.0101684268383652	0.0066742569981547645	0	0	0	0	0.005574967610223391	0	0	0	0.012092183267245102	0	0.006046091633622551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006870558674571081	0	0	0	0	0	0	0	0.004593459228141809	0	0	0	0	0.004750500569274862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220361	Por5_E3	20240422_MY_BBr_Por5_East_middle3_field_MetaB_ITS2_Q2181825EC_Q2181208G4_2411-cv-1381_R1.fastq.gz	4993f297f15ead84b9478de849de1cc1e6ddacd9268f130b57a982b4b8aab3ed	20240422_MY_BBr_Por5_East_middle3_field_MetaB_ITS2_Q2181825EC_Q2181208G4_2411-cv-1381_R2.fastq.gz	5e4e3274735e57ab8893561bb6bf082bb62e0a53fe8f1988f9c4b579d9c3bb4d	1154	20250219T114321_schloma1	2.583732057416268	1.0238503962891268	0.014354066985645933	1.0233025311370028	0.014317542642171006	0.0	0.0	0.0005478651521238906	3.652434347492604e-05	1.0	0.0007670112129734468	0	0	0.041016837722341944	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	9.3	0.00036524343474926037	0.7696409657036415	0	0	0.024361737097775667	0.022572044267504292	0	0	0	0.03561123488805289	0.012345228094525	0	0	0	0	0	0.02231637386317981	0.02469045618905	0	0	0	0	0	0	0	0	0.007049198290660725	0	0.01826217173746302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015997662442017606	0	0	0	0	0	0	0	0	0	0	0	0.008619745060082545	0.008291025968808211	0	0	0.006099565360312648	0.006976149603710873	0	0.006026516673362796	0.004894262025640089	0	0	0	0.0044559699039409765	0	0	0	0	0	0	0	0	0	0	0.0008400598999232988	0.00018262171737463018	0.0004017677782241864	0	0	0	0	0	0	0	0
220365	Por5_W3	20240422_MY_BBr_Por5_West_middle3_field_MetaB_ITS2_Q2181829EA_Q2181216GT_2411-cv-1385_R1.fastq.gz	7019f6dbc41a4ec7fa34b0ef2038a2203a40a5d68eecc63d3335e84e4d6f86a4	20240422_MY_BBr_Por5_West_middle3_field_MetaB_ITS2_Q2181829EA_Q2181216GT_2411-cv-1385_R2.fastq.gz	cadcccb2077b3422ea91d7bd8bdeee7f9b72efbaf4e92d8c8468a29b21001be1	1154	20250219T114321_schloma1	2.544792370654051	1.0238792520838027	0.01708342719831794	1.0234662461515356	0.017045881204475484	0.0	0.0	0.0004130059322670271	3.754599384245701e-05	1.0	0.0008635578583765112	0	0	0.049485619884358345	0.00030036795073965606	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	10.2	0	0.7825711496583314	0	0	0.021889314410152436	0.016745513253735828	0	0.005031163174889239	0	0.03217691672298566	0.012239993992640984	0	0	0	0	0.0051062551625741534	0.016144777352256515	0.019411278816550272	0	0	0	0	0	0	0	0	0.0069084628670120895	0.009011038522189683	0.015018397536982805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012840729894120297	0	0	0	0	0	0	0	0	0	0	0	0.005556807088683637	0.00653300292858752	0	0	0.006082451002478036	0.004280243298040099	0	0.0057445370578959225	0.0051438011564166105	0	0	0.004993617181046782	0	0.006044905008635579	0	0	0	0	0	0	0	0	0	0	0	0	0.00022527596305474206	0	0.00030036795073965606	0	0	0	0	0
220366	Por5_W4	20240422_MY_BBr_Por5_West_bottom4_field_MetaB_ITS2_Q2181830ED_Q2181218GB_2411-cv-1386_R1.fastq.gz	70d26d818b649c24f67d2fec7a4694b2e30e3551e1bb626c7f0d24dedc861be8	20240422_MY_BBr_Por5_West_bottom4_field_MetaB_ITS2_Q2181830ED_Q2181218GB_2411-cv-1386_R2.fastq.gz	066b3f837f32021b8dacce0eadd4b495d9085acb5d12659250b17a0d11a91d7b	1154	20250219T114321_schloma1	2.7083166733306676	1.014594162335066	0.01879248300679728	1.0140610422497667	0.018659202985472478	0.0	0.0	0.0005331200852992136	0.0001332800213248034	1.0	0.0013328002132480341	0	0	0.05244568839131014	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	10.8	0	0.7688258030121284	0	0	0.027855524456883912	0.017059842729574837	0	0	0	0.0350526456084233	0.010729041716646674	0	0	0	0	0.0063308010129281625	0.016926562708250034	0.020858323337331734	0	0	0	0	0	0	0	0	0.008396641343462616	0.012128481940557111	0.02039184326269492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015727042516326804	0	0	0	0	0	0	0	0	0	0	0	0.0059976009596161535	0.006863921098227376	0	0	0.00626416100226576	0.004864720778355325	0	0.005197920831667333	0.004664800746368119	0	0	0	0.005531120884979342	0	0	0	0	0	0	0	0	0	0	0	0.00033320005331200853	0	0	0	0	0	0	0	0	0
220362	Por5_E4	20240422_MY_BBr_Por5_East_bottom4_field_MetaB_ITS2_Q2181826EK_Q2181210GF_2411-cv-1382_R1.fastq.gz	b5d5c58ff96cb4dd0d84a38ba3256bf48cfa296c000d32fca8548b66541644b7	20240422_MY_BBr_Por5_East_bottom4_field_MetaB_ITS2_Q2181826EK_Q2181210GF_2411-cv-1382_R2.fastq.gz	a3c3c15681c17ad7d5161ceea8cc46b558aa5aefac4fe596e27de41655ac5083	1154	20250219T114321_schloma1	2.536058516514915	1.0171816069183588	0.016838736713779574	1.0166101565773935	0.01680064002438188	0.0	0.0	0.0005714503409653701	3.809668939769134e-05	1.0	0.0007238370985561354	0	0	0.03882052649624747	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	9.9	0	0.7636100422873252	0	0	0.021905596403672522	0.021791306335479446	0	0	0	0.03318221646538916	0.011429006819307402	0	0	0	0	0.00540972989447217	0.01939121490342489	0.02415330107813631	0	0	0	0	0	0	0	0	0	0	0.022629433502228655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016648253266791115	0	0	0	0	0	0	0	0	0	0	0	0.01108613661472818	0.009524172349422835	0	0	0.0072002742961636635	0.00822888490990133	0	0.0055621166520629355	0.005143053068688331	0	0	0	0.005943083546039849	0.006895500780982133	0	0	0	0	0	0	0	0	0	0.0002666768257838394	0	0	0	0	0	0	0	0	0	0
220352	Por4_E2	20240421_MY_KN_Por4_East_middle2_field_MetaB_ITS2_Q2181816ED_Q2181190GV_2411-cv-1372_R1.fastq.gz	7ed59cb8e04bc75d2299208812ec8b7e03e24675b085ab8099ddbfca84705930	20240421_MY_KN_Por4_East_middle2_field_MetaB_ITS2_Q2181816ED_Q2181190GV_2411-cv-1372_R2.fastq.gz	7b8f4f83a1a6006df4ce64c5dcc0ea4be5d11d8e6a3bb78f0f15bc706270c4fd	1154	20250219T114321_schloma1	2.574966180670374	1.0406583496167143	0.015143544265744777	1.0406583496167143	0.015143544265744777	0.0	0.0	0.0	0.0	1.0	0.0004885014279272508	0	0	0.034307831053660004	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80516700	102.89116100	20240421	10.9	0	0.8820832707049452	0.008830602735607996	0.011836765369006463	0	0	0	0	0	0	0	0	0	0	0.009093641966030363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015444160529084624	0.01488050503532241	0	0	0	0.009582143393957613	0	0	0	0.011385840973996694	0	0.00984518262437998	0	0	0	0.0063505185630542615	0.007477829550578686	0.007026905155568916	0	0	0	0.006162633398466857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220355	Por4_W1	20240421_MY_KN_Por4_West_top1_field_MetaB_ITS2_Q2181819E3_Q2181196GB_2411-cv-1375_R1.fastq.gz	f5000c5bc0f80350b576ea0a83882f1c8cab86c1849d1f6c05da47d9a0f847bf	20240421_MY_KN_Por4_West_top1_field_MetaB_ITS2_Q2181819E3_Q2181196GB_2411-cv-1375_R2.fastq.gz	d951d5c77495efb1293c2a50dff36e8bc92a0860b193d6f8744ec4d29833790a	1154	20250219T114321_schloma1	2.5837627563908256	1.0384459937354753	0.017631605537031424	1.0384459937354753	0.017631605537031424	0.0	0.0	0.0	0.0	1.0	0.0007072850358694554	0	0	0.040264726684854	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80516700	102.89116100	20240421	10.6	0	0.8745074264928766	0.008083257552793776	0.01333737496210973	0	0	0	0	0	0	0	0	0	0	0.010407194099221986	0	0	0	0	0	0	0	0.004849954531676266	0	0	0	0	0	0	0	0.0157118318682429	0.014802465393553602	0	0	0	0.011164999494796404	0	0	0	0.009800949782762454	0	0.008537940790138426	0	0	0	0.008942103667778114	0.006971809639284632	0.007123370718399515	0	0	0	0	0	0	0.005759321006365566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220354	Por4_E4	20240421_MY_KN_Por4_East_bottom4_field_MetaB_ITS2_Q2181818ET_Q2181194GT_2411-cv-1374_R1.fastq.gz	b576069c3b4100ced5008b406964d5a11399662a2194f0ba66c2056bfc26c06d	20240421_MY_KN_Por4_East_bottom4_field_MetaB_ITS2_Q2181818ET_Q2181194GT_2411-cv-1374_R2.fastq.gz	2c7e2f24402749e1a8eba7685ecf570d7edf08b7a4e0d19835acae026b96687f	1154	20250219T114321_schloma1	2.5320258557367414	1.0297487880123402	0.01593947407080946	1.0297487880123402	0.01593947407080946	0.0	0.0	0.0	0.0	1.0	0.0005876303804906713	0	0	0.04377846334655501	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80516700	102.89116100	20240421	12	0	0.8729616571176729	0.007455560452475393	0.013148229763478772	0	0	0	0	0	0	0	0	0	0	0.00965917437931541	0	0	0	0	0	0	0	0.00495813133539004	0	0	0	0	0	0	0	0.013515498751285441	0.014580578815924783	0	0	0	0.010907888937858087	0	0	0	0.0083370060232114	0	0.0067944762744233875	0	0	0	0.007308652857352725	0.006023211400029382	0.007639194946378728	0	0	0	0.005215219626854708	0	0.006317026590274717	0.005178492728074042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220357	Por4_W3	20240421_MY_KN_Por4_West_middle3_field_MetaB_ITS2_Q2181821EE_Q2181200G8_2411-cv-1377_R1.fastq.gz	ad67eadc7438f3e5544f33d32f6fe9801ab5853590a172dedd9cd4e441f0228f	20240421_MY_KN_Por4_West_middle3_field_MetaB_ITS2_Q2181821EE_Q2181200G8_2411-cv-1377_R2.fastq.gz	da09c2d463fc8c88bd34c3d62a79d21f39ba33b1772992b3dd31f965a24f241e	1154	20250219T114321_schloma1	2.528839562591807	1.0427289048473967	0.017235188509874325	1.0427289048473967	0.017235188509874325	0.0	0.0	0.0	0.0	1.0	0.0006202056471356291	0	0	0.04592786029051738	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80516700	102.89116100	20240421	11.4	0	0.8649257385343562	0.008813448669822099	0.0138730210543496	0	0	0	0	0	0	0	0	0	0	0.009498939121919374	0	0	0	0	0	0	0	0	0	0	0.005288069201893259	0	0	0	0	0.013187530602252326	0.013154888199771503	0	0	0	0.011816549698057777	0	0	0	0.008030031010282357	0	0.009041945487187857	0	0	0	0.006463195691202872	0.0067569773135302755	0.0067569773135302755	0	0	0	0.005288069201893259	0	0.007409825363146727	0.004504651542353517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004602578749795985	0	0.00029378162232740327	0.00029378162232740327	0	0	0	0	0	0	0	0	0
220356	Por4_W2	20240421_MY_KN_Por4_West_middle2_field_MetaB_ITS2_Q2181820E6_Q2181198GR_2411-cv-1376_R1.fastq.gz	b1c609403746ec3129be6deeb84fad2254ae8bdbcea3f3ab8cef9eed91b5a7a6	20240421_MY_KN_Por4_West_middle2_field_MetaB_ITS2_Q2181820E6_Q2181198GR_2411-cv-1376_R2.fastq.gz	42a0fa5575a0aedc23d510d5693d106fd1ed6f4ac440758f624b306f43e9bf04	1154	20250219T114321_schloma1	2.652844252648097	1.0355825814044723	0.01655551196547666	1.0355825814044723	0.01655551196547666	0.0	0.0	0.0	0.0	1.0	0.0007846214201647705	0	0	0.04386033738721067	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80516700	102.89116100	20240421	10.8	0	0.8637897214593958	0.008120831698705375	0.013691643781875245	0	0	0	0	0	0	0	0	0	0	0.011573165947430365	0	0	0	0	0	0	0	0.004668497449980384	0	0	0.0061592781482934485	0	0	0	0	0.013652412710867007	0.013495488426834052	0	0	0	0.011298548450372696	0	0	0	0.00823852491173009	0	0.008630835621812475	0	0	0	0.006826206355433503	0.0061200470772852095	0.005963122793252256	0	0	0	0.006786975284425265	0	0.0061592781482934485	0.004276186739897999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023538642604943114	0	0	0.0001569242840329541	0	0	0	0	0.0001569242840329541	0	0
