"Plot Title: 22042024_Colony_5_Logger1"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 21795192, SEN S/N: 21795192)","Intensity, Lux (LGR S/N: 21795192, SEN S/N: 21795192)","Coupler Detached (LGR S/N: 21795192)","Coupler Attached (LGR S/N: 21795192)","Stopped (LGR S/N: 21795192)","End Of File (LGR S/N: 21795192)"
648,04/24/24 04:27:42 PM,31.574,3444.5,,,,
649,04/24/24 04:32:42 PM,31.574,3272.2,,,,
650,04/24/24 04:37:42 PM,31.574,3100.0,,,,
651,04/24/24 04:42:42 PM,31.472,2927.8,,,,
652,04/24/24 04:47:42 PM,31.574,2927.8,,,,
653,04/24/24 04:52:42 PM,31.574,2755.6,,,,
654,04/24/24 04:57:42 PM,31.574,2583.4,,,,
655,04/24/24 05:02:42 PM,31.574,2497.2,,,,
656,04/24/24 05:07:42 PM,31.472,2411.1,,,,
657,04/24/24 05:12:42 PM,31.472,2238.9,,,,
658,04/24/24 05:17:42 PM,31.370,2152.8,,,,
659,04/24/24 05:22:42 PM,31.370,2066.7,,,,
660,04/24/24 05:27:42 PM,31.268,2066.7,,,,
661,04/24/24 05:32:42 PM,31.268,1894.5,,,,
662,04/24/24 05:37:42 PM,31.268,1722.2,,,,
663,04/24/24 05:42:42 PM,31.268,1636.1,,,,
664,04/24/24 05:47:42 PM,31.268,1636.1,,,,
665,04/24/24 05:52:42 PM,31.166,1550.0,,,,
666,04/24/24 05:57:42 PM,31.166,1550.0,,,,
667,04/24/24 06:02:42 PM,31.166,1463.9,,,,
668,04/24/24 06:07:42 PM,31.166,1356.3,,,,
669,04/24/24 06:12:42 PM,31.166,1237.9,,,,
670,04/24/24 06:17:42 PM,31.166,1097.9,,,,
671,04/24/24 06:22:42 PM,31.166,1011.8,,,,
672,04/24/24 06:27:42 PM,31.166,893.4,,,,
673,04/24/24 06:32:42 PM,31.166,796.5,,,,
674,04/24/24 06:37:42 PM,31.166,678.1,,,,
675,04/24/24 06:42:42 PM,31.166,570.5,,,,
676,04/24/24 06:47:42 PM,31.166,473.6,,,,
677,04/24/24 06:52:42 PM,31.166,376.7,,,,
678,04/24/24 06:57:42 PM,31.166,290.6,,,,
679,04/24/24 07:02:42 PM,31.166,193.8,,,,
680,04/24/24 07:07:42 PM,31.166,107.6,,,,
681,04/24/24 07:12:42 PM,31.166,43.1,,,,
682,04/24/24 07:17:42 PM,31.166,10.8,,,,
683,04/24/24 07:22:42 PM,31.166,0.0,,,,
684,04/24/24 07:27:42 PM,31.166,0.0,,,,
685,04/24/24 07:32:42 PM,31.166,0.0,,,,
686,04/24/24 07:37:42 PM,31.166,0.0,,,,
687,04/24/24 07:42:42 PM,31.166,0.0,,,,
688,04/24/24 07:47:42 PM,31.166,0.0,,,,
689,04/24/24 07:52:42 PM,31.166,0.0,,,,
690,04/24/24 07:57:42 PM,31.166,0.0,,,,
691,04/24/24 08:02:42 PM,31.166,0.0,,,,
692,04/24/24 08:07:42 PM,31.166,0.0,,,,
693,04/24/24 08:12:42 PM,31.166,0.0,,,,
694,04/24/24 08:17:42 PM,31.166,0.0,,,,
695,04/24/24 08:22:42 PM,31.166,0.0,,,,
696,04/24/24 08:27:42 PM,31.166,0.0,,,,
697,04/24/24 08:32:42 PM,31.166,0.0,,,,
698,04/24/24 08:37:42 PM,31.166,0.0,,,,
699,04/24/24 08:42:42 PM,31.166,0.0,,,,
700,04/24/24 08:47:42 PM,31.166,0.0,,,,
701,04/24/24 08:52:42 PM,31.166,0.0,,,,
702,04/24/24 08:57:42 PM,31.166,0.0,,,,
703,04/24/24 09:02:42 PM,31.166,0.0,,,,
704,04/24/24 09:07:42 PM,31.166,0.0,,,,
705,04/24/24 09:12:42 PM,31.064,0.0,,,,
706,04/24/24 09:17:42 PM,31.064,0.0,,,,
707,04/24/24 09:22:42 PM,31.064,0.0,,,,
708,04/24/24 09:27:42 PM,31.064,0.0,,,,
709,04/24/24 09:32:42 PM,31.064,0.0,,,,
710,04/24/24 09:37:42 PM,31.064,0.0,,,,
711,04/24/24 09:42:42 PM,31.064,0.0,,,,
712,04/24/24 09:47:42 PM,31.064,0.0,,,,
713,04/24/24 09:52:42 PM,31.064,0.0,,,,
714,04/24/24 09:57:42 PM,31.064,0.0,,,,
715,04/24/24 10:02:42 PM,31.064,0.0,,,,
716,04/24/24 10:07:42 PM,31.064,0.0,,,,
717,04/24/24 10:12:42 PM,31.064,0.0,,,,
718,04/24/24 10:17:42 PM,31.064,0.0,,,,
719,04/24/24 10:22:42 PM,31.064,0.0,,,,
720,04/24/24 10:27:42 PM,31.064,0.0,,,,
721,04/24/24 10:32:42 PM,31.064,0.0,,,,
722,04/24/24 10:37:42 PM,31.064,0.0,,,,
723,04/24/24 10:42:42 PM,31.064,0.0,,,,
724,04/24/24 10:47:42 PM,31.064,0.0,,,,
725,04/24/24 10:52:42 PM,31.064,0.0,,,,
726,04/24/24 10:57:42 PM,31.064,0.0,,,,
727,04/24/24 11:02:42 PM,31.064,0.0,,,,
728,04/24/24 11:07:42 PM,31.064,0.0,,,,
729,04/24/24 11:12:42 PM,31.064,0.0,,,,
730,04/24/24 11:17:42 PM,31.064,0.0,,,,
731,04/24/24 11:22:42 PM,31.064,0.0,,,,
732,04/24/24 11:27:42 PM,31.064,0.0,,,,
733,04/24/24 11:32:42 PM,31.064,0.0,,,,
734,04/24/24 11:37:42 PM,31.064,0.0,,,,
735,04/24/24 11:42:42 PM,31.064,0.0,,,,
736,04/24/24 11:47:42 PM,31.064,0.0,,,,
737,04/24/24 11:52:42 PM,31.064,0.0,,,,
738,04/24/24 11:57:42 PM,31.064,0.0,,,,
739,04/25/24 12:02:42 AM,31.064,0.0,,,,
740,04/25/24 12:07:42 AM,30.963,0.0,,,,
741,04/25/24 12:12:42 AM,30.963,0.0,,,,
742,04/25/24 12:17:42 AM,30.963,0.0,,,,
743,04/25/24 12:22:42 AM,30.963,0.0,,,,
744,04/25/24 12:27:42 AM,30.963,0.0,,,,
745,04/25/24 12:32:42 AM,30.963,0.0,,,,
746,04/25/24 12:37:42 AM,30.963,0.0,,,,
747,04/25/24 12:42:42 AM,30.963,0.0,,,,
748,04/25/24 12:47:42 AM,30.963,0.0,,,,
749,04/25/24 12:52:42 AM,30.963,0.0,,,,
750,04/25/24 12:57:42 AM,30.963,0.0,,,,
751,04/25/24 01:02:42 AM,30.963,0.0,,,,
752,04/25/24 01:07:42 AM,30.963,0.0,,,,
753,04/25/24 01:12:42 AM,30.963,0.0,,,,
754,04/25/24 01:17:42 AM,30.862,0.0,,,,
755,04/25/24 01:22:42 AM,30.862,0.0,,,,
756,04/25/24 01:27:42 AM,30.862,0.0,,,,
757,04/25/24 01:32:42 AM,30.862,0.0,,,,
758,04/25/24 01:37:42 AM,30.862,0.0,,,,
759,04/25/24 01:42:42 AM,30.862,0.0,,,,
760,04/25/24 01:47:42 AM,30.862,0.0,,,,
761,04/25/24 01:52:42 AM,30.862,0.0,,,,
762,04/25/24 01:57:42 AM,30.862,0.0,,,,
763,04/25/24 02:02:42 AM,30.862,0.0,,,,
764,04/25/24 02:07:42 AM,30.862,0.0,,,,
765,04/25/24 02:12:42 AM,30.862,0.0,,,,
766,04/25/24 02:17:42 AM,30.862,0.0,,,,
767,04/25/24 02:22:42 AM,30.862,0.0,,,,
768,04/25/24 02:27:42 AM,30.760,0.0,,,,
769,04/25/24 02:32:42 AM,30.760,0.0,,,,
770,04/25/24 02:37:42 AM,30.760,0.0,,,,
771,04/25/24 02:42:42 AM,30.760,0.0,,,,
772,04/25/24 02:47:42 AM,30.760,0.0,,,,
773,04/25/24 02:52:42 AM,30.760,0.0,,,,
774,04/25/24 02:57:42 AM,30.760,0.0,,,,
775,04/25/24 03:02:42 AM,30.760,0.0,,,,
776,04/25/24 03:07:42 AM,30.760,0.0,,,,
777,04/25/24 03:12:42 AM,30.760,0.0,,,,
778,04/25/24 03:17:42 AM,30.760,0.0,,,,
779,04/25/24 03:22:42 AM,30.760,0.0,,,,
780,04/25/24 03:27:42 AM,30.760,0.0,,,,
781,04/25/24 03:32:42 AM,30.760,0.0,,,,
782,04/25/24 03:37:42 AM,30.760,0.0,,,,
783,04/25/24 03:42:42 AM,30.862,0.0,,,,
784,04/25/24 03:47:42 AM,30.862,0.0,,,,
785,04/25/24 03:52:42 AM,30.862,0.0,,,,
786,04/25/24 03:57:42 AM,30.862,0.0,,,,
787,04/25/24 04:02:42 AM,30.862,0.0,,,,
788,04/25/24 04:07:42 AM,30.862,0.0,,,,
789,04/25/24 04:12:42 AM,30.862,0.0,,,,
790,04/25/24 04:17:42 AM,30.862,0.0,,,,
791,04/25/24 04:22:42 AM,30.862,0.0,,,,
792,04/25/24 04:27:42 AM,30.862,0.0,,,,
793,04/25/24 04:32:42 AM,30.862,0.0,,,,
794,04/25/24 04:37:42 AM,30.862,0.0,,,,
795,04/25/24 04:42:42 AM,30.862,0.0,,,,
796,04/25/24 04:47:42 AM,30.862,0.0,,,,
797,04/25/24 04:52:42 AM,30.862,0.0,,,,
798,04/25/24 04:57:42 AM,30.862,0.0,,,,
799,04/25/24 05:02:42 AM,30.862,0.0,,,,
800,04/25/24 05:07:42 AM,30.862,0.0,,,,
801,04/25/24 05:12:42 AM,30.862,0.0,,,,
802,04/25/24 05:17:42 AM,30.862,0.0,,,,
803,04/25/24 05:22:42 AM,30.862,0.0,,,,
804,04/25/24 05:27:42 AM,30.862,0.0,,,,
805,04/25/24 05:32:42 AM,30.862,0.0,,,,
806,04/25/24 05:37:42 AM,30.862,0.0,,,,
807,04/25/24 05:42:42 AM,30.862,0.0,,,,
808,04/25/24 05:47:42 AM,30.862,0.0,,,,
809,04/25/24 05:52:42 AM,30.862,0.0,,,,
810,04/25/24 05:57:42 AM,30.862,0.0,,,,
811,04/25/24 06:02:42 AM,30.862,0.0,,,,
812,04/25/24 06:07:42 AM,30.862,0.0,,,,
813,04/25/24 06:12:42 AM,30.760,0.0,,,,
814,04/25/24 06:17:42 AM,30.760,0.0,,,,
815,04/25/24 06:22:42 AM,30.760,0.0,,,,
816,04/25/24 06:27:42 AM,30.760,0.0,,,,
817,04/25/24 06:32:42 AM,30.760,0.0,,,,
818,04/25/24 06:37:42 AM,30.760,0.0,,,,
819,04/25/24 06:42:42 AM,30.760,0.0,,,,
820,04/25/24 06:47:42 AM,30.760,10.8,,,,
821,04/25/24 06:52:42 AM,30.659,32.3,,,,
822,04/25/24 06:57:42 AM,30.659,86.1,,,,
823,04/25/24 07:02:42 AM,30.760,193.8,,,,
824,04/25/24 07:07:42 AM,30.760,355.2,,,,
825,04/25/24 07:12:42 AM,30.760,495.1,,,,
826,04/25/24 07:17:42 AM,30.760,699.7,,,,
827,04/25/24 07:22:42 AM,30.760,785.8,,,,
828,04/25/24 07:27:42 AM,30.760,893.4,,,,
829,04/25/24 07:32:42 AM,30.760,1130.2,,,,
830,04/25/24 07:37:42 AM,30.760,1248.6,,,,
831,04/25/24 07:42:42 AM,30.862,1636.1,,,,
832,04/25/24 07:47:42 AM,30.862,2066.7,,,,
833,04/25/24 07:52:42 AM,30.862,2497.2,,,,
834,04/25/24 07:57:42 AM,30.862,53.8,,,,
835,04/25/24 08:02:42 AM,30.760,183.0,,,,
836,04/25/24 08:07:42 AM,30.963,0.0,,,,
837,04/25/24 08:12:42 AM,31.472,0.0,,,,
838,04/25/24 08:17:42 AM,31.268,10.8,,,,
839,04/25/24 08:22:42 AM,31.064,0.0,,,,
840,04/25/24 08:27:42 AM,30.963,0.0,,,,
841,04/25/24 08:32:42 AM,30.255,10.8,,,,
842,04/25/24 08:35:42 AM,,,,Logged,,
843,04/25/24 08:35:44 AM,,,,,Logged,Logged
