sample_uid	1323951	1321410	1323886	1321168	1323259	1326013
226781	19482.0	0	0	0	0	0
226779	24402.0	0	0	0	0	0
226780	26833.0	0	0	0	0	0
226778	22103.0	0	0	0	0	0
226789	0	26167.0	0	0	0	0
226788	0	20413.0	0	339.0	0	0
226785	0	0	23532.0	0	0	0
226784	0	0	25753.0	736.0	0	0
226783	0	0	0	0	28481.0	0
226782	0	0	0	0	19527.0	0
226787	0	0	0	0	0	28416.0
226786	0	0	0	0	0	19915.0
