sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6
C15-C15ev-C15dt-C15kl-C15pm,1206650,-0.21296640262328836,0.12721462059322283,0.15025422530622048,-0.05041233610220942,0.0,0.0
C15-C15ev-C15dt,1203600,-0.22557435682104915,0.11536653362683519,0.012900935969398324,0.08366688403627567,0.0,0.0
C15-C15by-C15ai,1202067,0.0695532925981876,-0.25520163823032077,0.05118234956605599,-0.008122065446300826,0.0,0.0
C15-C15ev-C15by,1206616,-0.21076868226672663,-0.12862030424557983,-0.03605486137022803,0.018444088562807798,0.0,0.0
C15-C15ev,1203098,-0.217741661213264,0.06784809632270361,-0.16343937843707,-0.04663091186282581,0.0,0.0
C15-C15ad-C15ai-C116-C116aa,1206619,0.7974978103261412,0.07339269193313909,-0.014843271034376392,0.0030543408122529854,0.0,0.0
proportion_explained,0,0.8160252566974838,0.11927012455015598,0.05276177267272559,0.01194284607963473,0.0,0.0
